9.631578947368421018e-01,1.229632131244035032e-01,5.018510040809395258e-03,7.226213250411297473e-01,-4.851970432867113714e-01,1.538147673951040018e+00,3.058586265053721664e+00,8.938773483087480987e-01,-8.343240979390184608e-02,3.432645508008326796e-01,-8.346657538194779402e-02,-4.237686408172143260e-01,-8.338872736867999902e-02,3.304725061778091694e-02,3.058655206618475120e+00
9.605263157894736725e-01,1.149644819057258072e-01,5.018510040809395258e-03,7.220538427393254910e-01,-4.707273607368542834e-01,1.535736727230540000e+00,3.107149149751577966e+00,8.824034703254663992e-01,4.260195737030607810e-04,3.378204905696377547e-01,2.612360685448049218e-03,-4.301182679078595639e-01,-2.010196405195626302e-03,3.527739477471151380e-02,3.102604287542843675e+00
9.578947368421052433e-01,1.074297488391876276e-01,6.268510040809395500e-03,7.211056280808906260e-01,-4.560586516763762144e-01,1.533800950277531605e+00,3.107179459740822214e+00,8.752653067464405412e-01,-3.949642907297247485e-02,3.337531853968211393e-01,-3.984339566318513548e-02,-4.368779269268229792e-01,-3.914361810958112003e-02,3.699807754238871454e-02,3.105516901154491194e+00
9.552631578947368141e-01,1.003281935349557563e-01,6.268510040809395500e-03,7.186427861270718864e-01,-4.445616345638035427e-01,1.533367222520961137e+00,3.106789605170042989e+00,8.729843746343195487e-01,-3.942162205096857303e-02,3.311981780378524531e-01,-3.974495821789279099e-02,-4.394193133308665344e-01,-3.910483626370795524e-02,3.739441068089006254e-02,3.105698024005247859e+00
9.526315789473683848e-01,9.368841439447112007e-02,7.518510040809394876e-03,7.192720568570986073e-01,-4.253322294136874793e-01,1.530715355725493332e+00,3.100028723640367634e+00,8.616614260959449823e-01,-4.146936168005434936e-02,3.238138282524026801e-01,-4.146030725129108002e-02,-4.503274775385298079e-01,-4.147697313563054183e-02,3.965152234082260085e-02,3.099975887228930915e+00
9.499999999999999556e-01,8.740451954891093056e-02,7.518510040809394876e-03,7.169182759539847183e-01,-4.128638182902428233e-01,1.529709166620250915e+00,3.064433810787142498e+00,8.587641119892241992e-01,-7.630879652990335549e-02,3.176955396483315819e-01,-7.623789571834692358e-02,-4.542267680590631462e-01,-7.636194356371263370e-02,4.053430645811717525e-02,3.064546387473162881e+00
9.447368421052630971e-01,7.585234583033681477e-02,1.001851004080939536e-02,7.137069058074858585e-01,-3.881125562113723615e-01,1.528827025539475359e+00,2.998569255092854213e+00,8.497531381626879377e-01,-1.431056833233962933e-01,3.092611353141582753e-01,-1.431135113226623679e-01,-4.603917008237999875e-01,-1.431010720502097489e-01,4.066977331664067136e-02,2.998272389636447155e+00
9.394736842105262387e-01,6.551326233918483566e-02,1.126851004080939474e-02,7.059351223395401442e-01,-3.697766580942747905e-01,1.529051890269351510e+00,3.051808463776846558e+00,8.496991064447795283e-01,-8.719249569011240653e-02,3.007364152636929355e-01,-8.695983076395655265e-02,-4.596054279840900980e-01,-8.732278842805976660e-02,4.002731384561376837e-02,3.050782508529128911e+00
9.342105263157893802e-01,5.620740077355465547e-02,1.376851004080939696e-02,6.990093921883508976e-01,-3.478079056296025096e-01,1.528696293842566778e+00,3.141592653589793116e+00,8.463251029663563241e-01,3.997393631126271271e-05,2.901523371075622748e-01,4.356738238752917068e-05,-4.622388078408951606e-01,3.827746314288711898e-05,3.954460186417045608e-02,3.141592639302565271e+00
9.289473684210526327e-01,4.788113149711786809e-02,1.501851004080939633e-02,6.878821002589791123e-01,-3.302022011977671645e-01,1.529711991446186303e+00,3.095369786329917883e+00,8.484197432321570753e-01,-4.596366707971678151e-02,2.814222568832346338e-01,-4.593922322648721912e-02,-4.579039689307188299e-01,-4.597393887052192429e-02,3.807924924212679335e-02,3.095481668387347174e+00
9.236842105263157743e-01,4.040771331908946107e-02,1.751851004080939508e-02,6.743868557890272397e-01,-3.111723120532890463e-01,1.531156857587927078e+00,3.095390794678290369e+00,8.509392253240344317e-01,-4.596794880423999557e-02,2.722904108584205951e-01,-4.594626436746990922e-02,-4.525068702183487890e-01,-4.597658248437997558e-02,3.628402650006331415e-02,3.095476591933203458e+00
9.184210526315789158e-01,3.378135873500201503e-02,1.751851004080939508e-02,6.624819867993855249e-01,-2.933401414467750046e-01,1.530457013820735623e+00,3.141592653589793116e+00,8.529167035422037246e-01,8.664461469960934843e-05,2.609305903101281632e-01,9.368975044568935871e-05,-4.525272138316534520e-01,8.324205581815700863e-05,3.559931809982620765e-02,3.141558650152464605e+00
9.131578947368420573e-01,2.793187640857675014e-02,2.251851004080939606e-02,6.446438600386323881e-01,-2.746089431990176299e-01,1.531947742285143521e+00,3.141588795720223537e+00,8.596122832035256733e-01,8.754560237282063995e-05,2.496168584998121331e-01,9.723393728313762749e-05,-4.450112110936776388e-01,8.429046361936680918e-05,3.373024451476937940e-02,3.141556936031540292e+00
9.078947368421051989e-01,2.282822905158971016e-02,2.376851004080939717e-02,6.248395952854899349e-01,-2.547993349978349142e-01,1.533523527726916358e+00,3.141592653589793116e+00,8.662659956477888334e-01,8.663484763163562777e-05,2.378252013849530278e-01,9.315934330692309852e-05,-4.375687795079061804e-01,8.447029301425911950e-05,3.168885023464280276e-02,3.141558545282643333e+00
9.026315789473683404e-01,1.840806376223166896e-02,2.751851004080939703e-02,6.060382398337771370e-01,-2.377063039063485317e-01,1.534781278731076615e+00,3.141196659921418277e+00,8.727210319001595940e-01,2.547751750080168558e-03,2.271188968110489093e-01,2.810837332186612043e-03,-4.294973907352065412e-01,2.474503680923924743e-03,2.962246749268552734e-02,3.141563195753372284e+00
8.973684210526315930e-01,1.465207589013184375e-02,3.001851004080939925e-02,5.834380080538437152e-01,-2.180488792104774698e-01,1.535426535833447348e+00,3.111097910916193587e+00,8.833626829265157632e-01,-2.308236181596076686e-02,2.124264972771215121e-01,-2.240751992177914681e-02,-4.242957498865979060e-01,-2.324600891180463730e-02,2.812160462908062583e-02,3.097830922665317122e+00
8.921052631578947345e-01,1.148686717442118366e-02,3.251851004080940494e-02,5.621202967219599556e-01,-2.015056018111962555e-01,1.536102002302615066e+00,3.135240094310041137e+00,8.933621966886899912e-01,6.094274084077285934e-04,2.003844154902525987e-01,1.275492503499123069e-03,-4.181091267397884503e-01,4.808286449096472624e-04,2.645129682494277990e-02,3.134329635355293853e+00
8.868421052631578760e-01,8.867779554931898289e-03,3.751851004080940244e-02,5.374773547714383204e-01,-1.824601070854606211e-01,1.538101979743245362e+00,3.141367026013190955e+00,9.063506168365419446e-01,5.673465710446272924e-03,1.859559623458787170e-01,6.205065901480824077e-03,-4.072708611344751928e-01,5.562791449912327102e-03,2.401849991212470434e-02,3.113032221782226827e+00
8.815789473684210176e-01,6.736644459429785847e-03,4.001851004080940466e-02,5.122838862721348363e-01,-1.643307282624500154e-01,1.539675212359557621e+00,3.141513699604999044e+00,9.195554040890405734e-01,-3.293767169146970806e-04,1.719382286341945842e-01,-3.252800991131406033e-04,-3.981317962677045630e-01,-3.321806298778641757e-04,2.187054081340270711e-02,3.138509478596944291e+00
8.763157894736841591e-01,5.023576087845649241e-03,4.376851004080939411e-02,4.893462366487929538e-01,-1.494131861949038742e-01,1.540407720732430041e+00,3.140355388224814526e+00,9.331199724389274142e-01,-2.616806184680774746e-03,1.596138312054186936e-01,-2.770345973726068538e-03,-3.918558539850065525e-01,-2.591655936863859061e-03,2.018477447748892248e-02,3.110972850158598924e+00
8.710526315789473006e-01,3.676006045584767623e-03,4.626851004080939633e-02,4.631304411823082834e-01,-1.323492428229056939e-01,1.542459039567934953e+00,3.140984222185700059e+00,9.488642434624580124e-01,-1.539155788582171084e-03,1.454041000016853269e-01,-1.648497420596998055e-03,-3.806821363339147890e-01,-1.522957265070153457e-03,1.781618987276651495e-02,3.128818740548358068e+00
8.657894736842105532e-01,2.633219301784062161e-03,5.126851004080939384e-02,4.372769043713449766e-01,-1.161466539720913543e-01,1.544691743870246547e+00,3.141519856409237477e+00,9.666898519956605984e-01,-6.313218524810680589e-04,1.309688104864264457e-01,-6.124978976805883248e-04,-3.680228214569066791e-01,-6.326137086928375645e-04,1.550369154044038689e-02,3.141298043437332321e+00
8.605263157894736947e-01,1.840515819975685474e-03,5.626851004080939134e-02,4.125435533972508506e-01,-1.018434283165701310e-01,1.546440183602124208e+00,3.141592653589793116e+00,9.851015152752604642e-01,2.895620550476575572e-03,1.175029652311625067e-01,2.999376570909567663e-03,-3.575039635616620859e-01,2.867039851070942499e-03,1.348973938315292838e-02,3.141592653589793116e+00
8.552631578947368363e-01,1.251096571986576311e-03,6.001851004080938773e-02,3.898257646889435324e-01,-8.890377472009546034e-02,1.548019688166065055e+00,3.141592653589793116e+00,1.006591029907102586e+00,6.959661306780558221e-03,1.037733656842862590e-01,7.576562305486023857e-03,-3.477571969240250693e-01,6.883828639230924959e-03,1.158906781167392402e-02,3.127716002193897005e+00
8.499999999999999778e-01,8.232084753088675377e-04,6.501851004080938523e-02,3.626422611553853925e-01,-7.583211506444674510e-02,1.550610356175770255e+00,3.141592653589793116e+00,1.025714615583685152e+00,7.066284700577729443e-03,9.219642748262486809e-02,7.650434380816923362e-03,-3.325679560223765430e-01,6.979568642687846748e-03,9.499976377674893349e-03,3.127664202277019356e+00
8.473684210526315486e-01,6.583834871118354748e-04,6.751851004080938745e-02,3.495712011679028008e-01,-6.975500093711840821e-02,1.551561560120567451e+00,3.141592653589793116e+00,1.036062037455849572e+00,6.970183443419800465e-03,8.601339435071453376e-02,7.559058509246864739e-03,-3.257772714151805360e-01,6.899808747795061446e-03,8.695877805612777303e-03,3.127695741108004857e+00
8.447368421052631193e-01,5.208847889761059058e-04,7.001851004080938967e-02,3.380899496406353788e-01,-6.412310820005649725e-02,1.552582432759745057e+00,3.141592653589793116e+00,1.048615998779197200e+00,6.853173567541298410e-03,7.962640830553685545e-02,7.406901361610222258e-03,-3.192533781292476447e-01,6.775748796685817851e-03,7.851576954277517117e-03,3.127744295551968534e+00
8.421052631578946901e-01,4.071303839807693947e-04,7.376851004080939300e-02,3.272466151202651496e-01,-5.894190682327859337e-02,1.553424765038237121e+00,3.141592653589793116e+00,1.061869625666921113e+00,6.616923166091635486e-03,7.325596121967746510e-02,7.145405721419930377e-03,-3.135011726512217933e-01,6.567651821912835405e-03,7.057233654612175659e-03,3.127831667747575040e+00
8.394736842105262609e-01,3.138379587991346753e-04,7.626851004080939522e-02,3.136557207354516152e-01,-5.366418414555686189e-02,1.554723457523171204e+00,3.141592653589793116e+00,1.072122641948760169e+00,6.556363166275109081e-03,6.831265541787766293e-02,7.070145318000452261e-03,-3.051229049590569176e-01,6.481337945870915655e-03,6.251371182407245916e-03,3.127850824719310641e+00
8.368421052631578316e-01,2.381664531107552385e-04,7.876851004080939744e-02,3.041755825376275535e-01,-4.918366121782019595e-02,1.555449275401739939e+00,3.141592653589793116e+00,1.086801208036780819e+00,6.520984147862078119e-03,6.223243200609390041e-02,7.047568488653300697e-03,-2.995201546363387979e-01,6.497276425285352687e-03,5.585552728088317639e-03,3.127839130698430559e+00
8.342105263157895134e-01,1.773505396681085422e-04,8.376851004080940188e-02,2.886841486974049964e-01,-4.384421374598845844e-02,1.556737924808420992e+00,3.141592653589793116e+00,1.096891663677509232e+00,6.572269413745833976e-03,5.708998019646891603e-02,7.100294982928728044e-03,-2.887048589990568459e-01,6.558783855903524591e-03,4.644588072458371610e-03,3.127821385332860693e+00
8.315789473684210842e-01,1.292136995237336272e-04,8.626851004080940410e-02,2.768545745736302743e-01,-3.948587516692639299e-02,1.557822688914217268e+00,3.141592653589793116e+00,1.111311900675454822e+00,6.514725176102765906e-03,5.222382448360543550e-02,7.029558371692633256e-03,-2.811517995274743220e-01,6.492612040633284967e-03,3.851514184165161312e-03,3.127834297367992900e+00
8.289473684210526550e-01,9.178914001517490817e-05,9.126851004080940855e-02,2.647247557758918290e-01,-3.522222579980681390e-02,1.558850353060609484e+00,3.141592653589793116e+00,1.126838652962101062e+00,6.460489949539877964e-03,4.682161040101062710e-02,7.003699338483710193e-03,-2.733220033471215338e-01,6.462969331449033850e-03,3.282083144485305106e-03,3.127832019567556632e+00
8.263157894736842257e-01,6.291233718558331134e-05,9.501851004080941188e-02,2.546420514965448412e-01,-3.175227068220952409e-02,1.559791960166569069e+00,3.141592653589793116e+00,1.138377622958297808e+00,6.444567234796352503e-03,4.250396033358563169e-02,6.965754508923902369e-03,-2.646171302298876427e-01,6.414049645338425719e-03,3.032863508011665512e-03,3.127838432404208113e+00
8.236842105263157965e-01,4.098726971502042460e-05,1.025185100408094185e-01,2.434727322654372528e-01,-2.769017161387737902e-02,1.560656728350518385e+00,3.141592653589793116e+00,1.166714048243699287e+00,6.373858384399224732e-03,3.598140150069087384e-02,6.877785265253559543e-03,-2.606503373664865730e-01,6.335582307300043244e-03,2.550753649468397687e-03,3.127858630547204033e+00
8.210526315789473673e-01,2.526482611447944393e-05,1.075185100408094230e-01,2.304777856263487412e-01,-2.431884762042125711e-02,1.561793429873938432e+00,3.141592653589793116e+00,1.175456858853146658e+00,6.366787886597431376e-03,3.255354177474797245e-02,6.884298507301401041e-03,-2.482239012053775451e-01,6.368893503250813021e-03,1.712088285625100893e-03,3.127855509540323098e+00
8.184210526315789380e-01,1.369702620512835978e-05,1.150185100408094296e-01,2.176112447918557846e-01,-2.106611233461514257e-02,1.562775706409355925e+00,3.141592653589793116e+00,1.186857419642415756e+00,6.365578465590051097e-03,2.897998818461451284e-02,6.865756227737022585e-03,-2.356783639255093654e-01,6.334207709213142759e-03,1.751689493286492667e-03,3.127854377440582478e+00
8.157894736842105088e-01,6.027915679052142650e-06,1.275185100408094407e-01,2.047370373897293427e-01,-1.781314506945125276e-02,1.563880726342687044e+00,3.141592653589793116e+00,1.204545966125075918e+00,6.360526482640013052e-03,2.467955783580379550e-02,6.828302475728102380e-03,-2.235372448140890145e-01,6.322447980537360644e-03,1.114363889394112987e-03,3.127830923206643465e+00
8.131578947368420796e-01,1.075710220899139813e-06,1.525185100408094629e-01,1.866903912013465339e-01,-1.444080990500803442e-02,1.565180809019976582e+00,3.141592653589793116e+00,1.216839975475141555e+00,6.344405432129879632e-03,2.145396122016490076e-02,6.828669941848088988e-03,-2.065812701634503201e-01,6.339740760203228451e-03,8.521028801060679747e-04,3.127831795050047159e+00
8.105263157894737613e-01,2.751934392586363742e-07,4.987500000000003042e-01,9.132834856804997736e-01,-6.622607217557861803e-02,1.763150618457812069e+00,9.544537347260826365e-01,5.306595468255874692e-01,1.592668695738983065e+00,-2.182419577688044399e+00,-3.669115781175670832e-01,-2.248918319622759565e+00,-1.824263488568420133e+00,1.966789911721313233e+00,1.391341742970777506e+00
8.078947368421053321e-01,8.756940665932688717e-07,4.987500000000003042e-01,9.471826710436421770e-01,-1.053034073318092761e-01,1.705985728815107239e+00,8.046997266588354902e-01,4.606686431882818233e-01,1.791122650796719729e+00,-2.313398917584049919e+00,-6.294710674235508563e-01,-2.014592474294357949e+00,-2.244926902681821712e+00,1.868428378414299429e+00,1.401126880998640578e+00
8.052631578947369029e-01,8.418232505524869680e-07,4.987500000000003042e-01,9.471826710436421770e-01,-1.053034073318092761e-01,1.705985728815107239e+00,8.046997266588354902e-01,4.606686431882818233e-01,1.791122650796719729e+00,-2.313398917584049919e+00,-6.294710674235508563e-01,-2.014592474294357949e+00,-2.244926902681821712e+00,1.868428378414299429e+00,1.401126880998640578e+00
8.026315789473684736e-01,8.108491406089157749e-07,4.987500000000003042e-01,9.471826710436421770e-01,-1.053034073318092761e-01,1.705985728815107239e+00,8.046997266588354902e-01,4.606686431882818233e-01,1.791122650796719729e+00,-2.313398917584049919e+00,-6.294710674235508563e-01,-2.014592474294357949e+00,-2.244926902681821712e+00,1.868428378414299429e+00,1.401126880998640578e+00
8.000000000000000444e-01,7.827691220763099977e-07,4.987500000000003042e-01,9.471826710436421770e-01,-1.053034073318092761e-01,1.705985728815107239e+00,8.046997266588354902e-01,4.606686431882818233e-01,1.791122650796719729e+00,-2.313398917584049919e+00,-6.294710674235508563e-01,-2.014592474294357949e+00,-2.244926902681821712e+00,1.868428378414299429e+00,1.401126880998640578e+00
